SEASON_ID,TEAM_ID_A,TEAM_ABBREVIATION_A,TEAM_NAME_A,GAME_ID,GAME_DATE,MATCHUP,WL_A,MIN_A,FGM_A,FGA_A,FG_PCT_A,FG3M_A,FG3A_A,FG3_PCT_A,FTM_A,FTA_A,FT_PCT_A,OREB_A,DREB_A,REB_A,AST_A,STL_A,BLK_A,TOV_A,PF_A,PTS_A,PLUS_MINUS_A,TEAM_ID_B,TEAM_ABBREVIATION_B,TEAM_NAME_B,WL_B,MIN_B,FGM_B,FGA_B,FG_PCT_B,FG3M_B,FG3A_B,FG3_PCT_B,FTM_B,FTA_B,FT_PCT_B,OREB_B,DREB_B,REB_B,AST_B,STL_B,BLK_B,TOV_B,PF_B,PTS_B,PLUS_MINUS_B
21997.0,1611661317.0,PHO,Phoenix Mercury,1029700043,1997-07-16,PHO vs. SAC,W,0.0,26.0,70.0,0.371,8.0,20.0,0.4,24.0,35.0,0.686,19.0,16.0,35.0,13.0,12.0,1.0,0.0,16.0,84.0,17.0,1611661318.0,SAC,Sacramento Monarchs,L,0.0,27.0,60.0,0.45,1.0,10.0,0.1,12.0,15.0,0.8,13.0,23.0,36.0,13.0,8.0,3.0,0.0,25.0,67.0,-17.0
21997.0,1611661320.0,LAS,Los Angeles Sparks,1029700045,1997-07-16,LAS vs. HOU,W,0.0,30.0,73.0,0.411,2.0,6.0,0.333,15.0,27.0,0.556,19.0,31.0,50.0,23.0,12.0,8.0,0.0,17.0,77.0,25.0,1611661316.0,HOU,Houston Comets,L,0.0,18.0,61.0,0.295,1.0,19.0,0.053,15.0,18.0,0.833,9.0,20.0,29.0,12.0,10.0,2.0,0.0,24.0,52.0,-25.0
21997.0,1611661315.0,CLE,Cleveland Rockers,1029700046,1997-07-17,CLE vs. CHA,W,0.0,26.0,64.0,0.406,1.0,5.0,0.2,12.0,14.0,0.857,14.0,24.0,38.0,18.0,12.0,4.0,0.0,17.0,65.0,18.0,1611661314.0,CHA,Charlotte Sting,L,0.0,16.0,52.0,0.308,2.0,8.0,0.25,13.0,18.0,0.722,9.0,17.0,26.0,13.0,6.0,4.0,0.0,16.0,47.0,-18.0
21997.0,1611661313.0,NYL,New York Liberty,1029700047,1997-07-17,NYL vs. UTA,W,0.0,32.0,70.0,0.457,2.0,13.0,0.154,14.0,27.0,0.519,16.0,18.0,34.0,21.0,12.0,5.0,0.0,15.0,80.0,26.0,1611661319.0,UTA,Utah Starzz,L,0.0,22.0,53.0,0.415,2.0,10.0,0.2,8.0,11.0,0.727,11.0,20.0,31.0,13.0,8.0,5.0,0.0,25.0,54.0,-26.0
21997.0,1611661318.0,SAC,Sacramento Monarchs,1029700048,1997-07-18,SAC vs. HOU,L,0.0,18.0,43.0,0.419,0.0,9.0,0.0,24.0,32.0,0.75,5.0,14.0,19.0,8.0,6.0,0.0,0.0,22.0,60.0,-22.0,1611661316.0,HOU,Houston Comets,W,0.0,26.0,62.0,0.419,9.0,14.0,0.643,21.0,30.0,0.7,16.0,20.0,36.0,13.0,9.0,1.0,0.0,26.0,82.0,22.0
21997.0,1611661313.0,NYL,New York Liberty,1029700049,1997-07-19,NYL vs. LAS,W,0.0,24.0,58.0,0.414,4.0,8.0,0.5,17.0,23.0,0.739,13.0,23.0,36.0,15.0,13.0,3.0,0.0,16.0,69.0,12.0,1611661320.0,LAS,Los Angeles Sparks,L,0.0,25.0,64.0,0.391,2.0,9.0,0.222,5.0,9.0,0.556,9.0,18.0,27.0,14.0,7.0,1.0,0.0,21.0,57.0,-12.0
21997.0,1611661315.0,CLE,Cleveland Rockers,1029700050,1997-07-19,CLE vs. UTA,W,0.0,36.0,63.0,0.571,3.0,9.0,0.333,20.0,28.0,0.714,12.0,25.0,37.0,28.0,9.0,4.0,0.0,12.0,95.0,27.0,1611661319.0,UTA,Utah Starzz,L,0.0,25.0,66.0,0.379,6.0,14.0,0.429,12.0,13.0,0.923,11.0,11.0,22.0,15.0,9.0,1.0,0.0,25.0,68.0,-27.0
21997.0,1611661314.0,CHA,Charlotte Sting,1029700052,1997-07-21,CHA vs. LAS,W,0.0,25.0,54.0,0.463,8.0,17.0,0.471,17.0,21.0,0.81,7.0,24.0,31.0,20.0,10.0,3.0,0.0,20.0,75.0,11.0,1611661320.0,LAS,Los Angeles Sparks,L,0.0,21.0,59.0,0.356,3.0,13.0,0.231,19.0,27.0,0.704,13.0,17.0,30.0,13.0,11.0,1.0,0.0,20.0,64.0,-11.0
21997.0,1611661318.0,SAC,Sacramento Monarchs,1029700051,1997-07-21,SAC vs. PHO,L,0.0,25.0,58.0,0.431,0.0,12.0,0.0,7.0,14.0,0.5,12.0,23.0,35.0,15.0,9.0,4.0,0.0,23.0,57.0,-13.0,1611661317.0,PHO,Phoenix Mercury,W,0.0,24.0,55.0,0.436,1.0,12.0,0.083,21.0,27.0,0.778,10.0,22.0,32.0,17.0,17.0,4.0,0.0,18.0,70.0,13.0
21997.0,1611661313.0,NYL,New York Liberty,1029700054,1997-07-22,NYL vs. UTA,L,0.0,26.0,64.0,0.406,3.0,14.0,0.214,16.0,21.0,0.762,8.0,23.0,31.0,21.0,7.0,5.0,0.0,19.0,71.0,-7.0,1611661319.0,UTA,Utah Starzz,W,0.0,26.0,59.0,0.441,8.0,13.0,0.615,18.0,22.0,0.818,10.0,24.0,34.0,17.0,8.0,6.0,0.0,18.0,78.0,7.0
21997.0,1611661317.0,PHO,Phoenix Mercury,1029700053,1997-07-22,PHO vs. HOU,L,0.0,23.0,60.0,0.383,7.0,15.0,0.467,16.0,20.0,0.8,9.0,18.0,27.0,16.0,12.0,1.0,0.0,20.0,69.0,-8.0,1611661316.0,HOU,Houston Comets,W,0.0,22.0,48.0,0.458,12.0,17.0,0.706,21.0,22.0,0.955,4.0,21.0,25.0,17.0,8.0,3.0,0.0,18.0,77.0,8.0
21997.0,1611661314.0,CHA,Charlotte Sting,1029700055,1997-07-23,CHA vs. NYL,L,0.0,24.0,62.0,0.387,4.0,17.0,0.235,11.0,13.0,0.846,17.0,18.0,35.0,15.0,10.0,1.0,0.0,18.0,63.0,-2.0,1611661313.0,NYL,New York Liberty,W,0.0,23.0,43.0,0.535,5.0,8.0,0.625,14.0,19.0,0.737,2.0,15.0,17.0,18.0,7.0,3.0,0.0,16.0,65.0,2.0
21997.0,1611661320.0,LAS,Los Angeles Sparks,1029700056,1997-07-23,LAS vs. CLE,L,0.0,35.0,65.0,0.538,3.0,10.0,0.3,12.0,14.0,0.857,11.0,20.0,31.0,23.0,10.0,3.0,0.0,24.0,85.0,-4.0,1611661315.0,CLE,Cleveland Rockers,W,0.0,32.0,54.0,0.593,2.0,4.0,0.5,23.0,32.0,0.719,6.0,20.0,26.0,22.0,12.0,1.0,0.0,16.0,89.0,4.0
21997.0,1611661317.0,PHO,Phoenix Mercury,1029700057,1997-07-25,PHO vs. LAS,L,0.0,23.0,63.0,0.365,4.0,14.0,0.286,33.0,37.0,0.892,9.0,27.0,36.0,16.0,5.0,4.0,0.0,26.0,83.0,-3.0,1611661320.0,LAS,Los Angeles Sparks,W,0.0,33.0,75.0,0.44,3.0,10.0,0.3,17.0,28.0,0.607,15.0,18.0,33.0,17.0,9.0,5.0,0.0,33.0,86.0,3.0
21997.0,1611661318.0,SAC,Sacramento Monarchs,1029700058,1997-07-25,SAC vs. HOU,L,0.0,31.0,65.0,0.477,2.0,8.0,0.25,12.0,14.0,0.857,12.0,21.0,33.0,18.0,7.0,1.0,0.0,19.0,76.0,-10.0,1611661316.0,HOU,Houston Comets,W,0.0,31.0,60.0,0.517,12.0,17.0,0.706,12.0,20.0,0.6,10.0,18.0,28.0,18.0,10.0,2.0,0.0,19.0,86.0,10.0
21997.0,1611661313.0,NYL,New York Liberty,1029700060,1997-07-26,NYL vs. CHA,L,0.0,23.0,75.0,0.307,3.0,14.0,0.214,12.0,23.0,0.522,20.0,15.0,35.0,12.0,13.0,0.0,0.0,19.0,61.0,-3.0,1611661314.0,CHA,Charlotte Sting,W,0.0,24.0,49.0,0.49,4.0,13.0,0.308,12.0,16.0,0.75,8.0,32.0,40.0,17.0,9.0,1.0,0.0,18.0,64.0,3.0
21997.0,1611661319.0,UTA,Utah Starzz,1029700059,1997-07-26,UTA vs. CLE,L,0.0,22.0,66.0,0.333,7.0,19.0,0.368,15.0,24.0,0.625,15.0,21.0,36.0,13.0,8.0,7.0,0.0,23.0,66.0,-11.0,1611661315.0,CLE,Cleveland Rockers,W,0.0,27.0,60.0,0.45,2.0,6.0,0.333,21.0,29.0,0.724,12.0,28.0,40.0,15.0,7.0,3.0,0.0,19.0,77.0,11.0
21997.0,1611661318.0,SAC,Sacramento Monarchs,1029700061,1997-07-27,SAC vs. LAS,L,0.0,22.0,77.0,0.286,0.0,10.0,0.0,18.0,24.0,0.75,14.0,19.0,33.0,10.0,9.0,1.0,0.0,19.0,62.0,-22.0,1611661320.0,LAS,Los Angeles Sparks,W,0.0,33.0,70.0,0.471,2.0,6.0,0.333,16.0,22.0,0.727,12.0,38.0,50.0,23.0,3.0,9.0,0.0,22.0,84.0,22.0
21997.0,1611661317.0,PHO,Phoenix Mercury,1029700062,1997-07-28,PHO vs. CLE,L,0.0,23.0,63.0,0.365,5.0,16.0,0.313,13.0,18.0,0.722,6.0,19.0,25.0,12.0,12.0,2.0,0.0,22.0,64.0,-12.0,1611661315.0,CLE,Cleveland Rockers,W,0.0,27.0,56.0,0.482,3.0,5.0,0.6,19.0,25.0,0.76,7.0,28.0,35.0,17.0,10.0,2.0,0.0,18.0,76.0,12.0
21997.0,1611661316.0,HOU,Houston Comets,1029700063,1997-07-29,HOU vs. CLE,L,0.0,24.0,64.0,0.375,6.0,26.0,0.231,10.0,14.0,0.714,13.0,17.0,30.0,15.0,11.0,0.0,0.0,20.0,64.0,-9.0,1611661315.0,CLE,Cleveland Rockers,W,0.0,26.0,50.0,0.52,4.0,6.0,0.667,17.0,27.0,0.63,6.0,26.0,32.0,19.0,11.0,3.0,0.0,15.0,73.0,9.0
21997.0,1611661314.0,CHA,Charlotte Sting,1029700065,1997-07-30,CHA vs. PHO,W,0.0,23.0,56.0,0.411,2.0,10.0,0.2,20.0,29.0,0.69,16.0,28.0,44.0,15.0,6.0,5.0,0.0,15.0,68.0,1.0,1611661317.0,PHO,Phoenix Mercury,L,0.0,26.0,69.0,0.377,5.0,18.0,0.278,10.0,14.0,0.714,13.0,16.0,29.0,13.0,13.0,2.0,0.0,23.0,67.0,-1.0
21997.0,1611661320.0,LAS,Los Angeles Sparks,1029700066,1997-07-30,LAS vs. UTA,W,0.0,35.0,74.0,0.473,3.0,12.0,0.25,18.0,28.0,0.643,17.0,25.0,42.0,21.0,11.0,7.0,0.0,14.0,91.0,22.0,1611661319.0,UTA,Utah Starzz,L,0.0,26.0,70.0,0.371,5.0,14.0,0.357,12.0,18.0,0.667,15.0,17.0,32.0,18.0,9.0,3.0,0.0,23.0,69.0,-22.0
21997.0,1611661313.0,NYL,New York Liberty,1029700064,1997-07-30,NYL vs. SAC,W,0.0,29.0,69.0,0.42,4.0,11.0,0.364,11.0,15.0,0.733,14.0,24.0,38.0,20.0,8.0,8.0,0.0,15.0,73.0,5.0,1611661318.0,SAC,Sacramento Monarchs,L,0.0,25.0,71.0,0.352,6.0,16.0,0.375,12.0,15.0,0.8,16.0,23.0,39.0,10.0,8.0,3.0,0.0,22.0,68.0,-5.0
21997.0,1611661315.0,CLE,Cleveland Rockers,1029700067,1997-07-31,CLE vs. PHO,W,0.0,31.0,60.0,0.517,3.0,8.0,0.375,14.0,18.0,0.778,7.0,20.0,27.0,21.0,11.0,5.0,0.0,19.0,79.0,12.0,1611661317.0,PHO,Phoenix Mercury,L,0.0,25.0,71.0,0.352,5.0,13.0,0.385,12.0,19.0,0.632,23.0,13.0,36.0,13.0,18.0,6.0,0.0,21.0,67.0,-12.0
21997.0,1611661320.0,LAS,Los Angeles Sparks,1029700068,1997-08-01,LAS vs. HOU,L,0.0,21.0,55.0,0.382,0.0,9.0,0.0,15.0,20.0,0.75,6.0,20.0,26.0,9.0,5.0,4.0,0.0,24.0,57.0,-24.0,1611661316.0,HOU,Houston Comets,W,0.0,24.0,61.0,0.393,6.0,19.0,0.316,27.0,29.0,0.931,13.0,25.0,38.0,13.0,12.0,0.0,0.0,20.0,81.0,24.0
21997.0,1611661314.0,CHA,Charlotte Sting,1029700069,1997-08-01,CHA vs. SAC,W,0.0,33.0,71.0,0.465,3.0,14.0,0.214,16.0,26.0,0.615,14.0,22.0,36.0,25.0,12.0,7.0,0.0,13.0,85.0,24.0,1611661318.0,SAC,Sacramento Monarchs,L,0.0,21.0,55.0,0.382,4.0,9.0,0.444,15.0,20.0,0.75,8.0,27.0,35.0,8.0,4.0,1.0,0.0,21.0,61.0,-24.0
21997.0,1611661313.0,NYL,New York Liberty,1029700070,1997-08-02,NYL vs. PHO,W,0.0,29.0,63.0,0.46,2.0,15.0,0.133,20.0,34.0,0.588,16.0,22.0,38.0,22.0,16.0,8.0,0.0,15.0,78.0,8.0,1611661317.0,PHO,Phoenix Mercury,L,0.0,26.0,75.0,0.347,8.0,17.0,0.471,10.0,11.0,0.909,19.0,21.0,40.0,13.0,10.0,5.0,0.0,28.0,70.0,-8.0
21997.0,1611661315.0,CLE,Cleveland Rockers,1029700071,1997-08-02,CLE vs. SAC,W,0.0,26.0,62.0,0.419,3.0,3.0,1.0,17.0,23.0,0.739,13.0,32.0,45.0,17.0,11.0,6.0,0.0,15.0,72.0,21.0,1611661318.0,SAC,Sacramento Monarchs,L,0.0,18.0,62.0,0.29,4.0,11.0,0.364,11.0,16.0,0.688,13.0,19.0,32.0,11.0,12.0,1.0,0.0,25.0,51.0,-21.0
21997.0,1611661319.0,UTA,Utah Starzz,1029700072,1997-08-02,UTA vs. HOU,W,0.0,25.0,52.0,0.481,6.0,12.0,0.5,18.0,20.0,0.9,13.0,22.0,35.0,15.0,12.0,2.0,0.0,15.0,74.0,11.0,1611661316.0,HOU,Houston Comets,L,0.0,21.0,55.0,0.382,9.0,27.0,0.333,12.0,14.0,0.857,7.0,14.0,21.0,13.0,12.0,1.0,0.0,20.0,63.0,-11.0
21997.0,1611661320.0,LAS,Los Angeles Sparks,1029700073,1997-08-03,LAS vs. CHA,L,0.0,29.0,62.0,0.468,1.0,8.0,0.125,11.0,16.0,0.688,9.0,21.0,30.0,15.0,12.0,4.0,0.0,17.0,70.0,-7.0,1611661314.0,CHA,Charlotte Sting,W,0.0,29.0,57.0,0.509,7.0,12.0,0.583,12.0,14.0,0.857,3.0,17.0,20.0,18.0,8.0,6.0,0.0,13.0,77.0,7.0
21997.0,1611661319.0,UTA,Utah Starzz,1029700075,1997-08-04,UTA vs. CHA,W,0.0,28.0,55.0,0.509,6.0,12.0,0.5,11.0,15.0,0.733,5.0,25.0,30.0,23.0,10.0,4.0,0.0,13.0,73.0,3.0,1611661314.0,CHA,Charlotte Sting,L,0.0,29.0,67.0,0.433,4.0,10.0,0.4,8.0,14.0,0.571,13.0,18.0,31.0,14.0,8.0,5.0,0.0,14.0,70.0,-3.0
21997.0,1611661317.0,PHO,Phoenix Mercury,1029700074,1997-08-04,PHO vs. SAC,W,0.0,22.0,53.0,0.415,4.0,15.0,0.267,35.0,45.0,0.778,8.0,23.0,31.0,15.0,15.0,4.0,0.0,21.0,83.0,23.0,1611661318.0,SAC,Sacramento Monarchs,L,0.0,21.0,57.0,0.368,5.0,12.0,0.417,13.0,22.0,0.591,12.0,21.0,33.0,10.0,4.0,1.0,0.0,32.0,60.0,-23.0
21997.0,1611661313.0,NYL,New York Liberty,1029700077,1997-08-05,NYL vs. LAS,L,0.0,21.0,70.0,0.3,3.0,12.0,0.25,5.0,13.0,0.385,14.0,24.0,38.0,14.0,9.0,2.0,0.0,22.0,50.0,-17.0,1611661320.0,LAS,Los Angeles Sparks,W,0.0,25.0,59.0,0.424,0.0,1.0,0.0,17.0,21.0,0.81,9.0,32.0,41.0,6.0,13.0,6.0,0.0,18.0,67.0,17.0
21997.0,1611661315.0,CLE,Cleveland Rockers,1029700076,1997-08-05,CLE vs. HOU,L,0.0,21.0,49.0,0.429,2.0,5.0,0.4,22.0,28.0,0.786,5.0,12.0,17.0,15.0,12.0,5.0,0.0,23.0,66.0,-10.0,1611661316.0,HOU,Houston Comets,W,0.0,23.0,51.0,0.451,7.0,16.0,0.438,23.0,30.0,0.767,14.0,19.0,33.0,13.0,11.0,3.0,0.0,23.0,76.0,10.0
21997.0,1611661318.0,SAC,Sacramento Monarchs,1029700079,1997-08-06,SAC vs. CHA,W,0.0,30.0,64.0,0.469,4.0,8.0,0.5,13.0,18.0,0.722,13.0,21.0,34.0,19.0,8.0,3.0,0.0,21.0,77.0,13.0,1611661314.0,CHA,Charlotte Sting,L,0.0,25.0,61.0,0.41,1.0,8.0,0.125,13.0,19.0,0.684,13.0,16.0,29.0,16.0,6.0,6.0,0.0,15.0,64.0,-13.0
21997.0,1611661317.0,PHO,Phoenix Mercury,1029700078,1997-08-06,PHO vs. UTA,W,0.0,28.0,64.0,0.438,5.0,16.0,0.313,17.0,22.0,0.773,13.0,29.0,42.0,21.0,14.0,6.0,0.0,16.0,78.0,32.0,1611661319.0,UTA,Utah Starzz,L,0.0,19.0,58.0,0.328,3.0,15.0,0.2,5.0,9.0,0.556,2.0,17.0,19.0,12.0,13.0,3.0,0.0,23.0,46.0,-32.0
21997.0,1611661316.0,HOU,Houston Comets,1029700081,1997-08-07,HOU vs. PHO,W,0.0,26.0,56.0,0.464,6.0,16.0,0.375,16.0,27.0,0.593,8.0,22.0,30.0,10.0,8.0,4.0,0.0,14.0,74.0,4.0,1611661317.0,PHO,Phoenix Mercury,L,0.0,26.0,65.0,0.4,6.0,16.0,0.375,12.0,14.0,0.857,7.0,25.0,32.0,10.0,9.0,3.0,0.0,23.0,70.0,-4.0
21997.0,1611661315.0,CLE,Cleveland Rockers,1029700080,1997-08-07,CLE vs. LAS,L,0.0,27.0,86.0,0.314,3.0,12.0,0.25,27.0,38.0,0.711,23.0,26.0,49.0,14.0,8.0,1.0,0.0,24.0,84.0,-3.0,1611661320.0,LAS,Los Angeles Sparks,W,0.0,35.0,71.0,0.493,2.0,5.0,0.4,15.0,25.0,0.6,9.0,30.0,39.0,21.0,9.0,7.0,0.0,33.0,87.0,3.0
21997.0,1611661318.0,SAC,Sacramento Monarchs,1029700082,1997-08-08,SAC vs. UTA,W,0.0,31.0,59.0,0.525,5.0,11.0,0.455,26.0,32.0,0.813,9.0,22.0,31.0,21.0,9.0,3.0,0.0,19.0,93.0,15.0,1611661319.0,UTA,Utah Starzz,L,0.0,29.0,69.0,0.42,3.0,14.0,0.214,17.0,24.0,0.708,15.0,13.0,28.0,21.0,10.0,2.0,0.0,24.0,78.0,-15.0
21997.0,1611661314.0,CHA,Charlotte Sting,1029700084,1997-08-09,CHA vs. PHO,W,0.0,29.0,65.0,0.446,3.0,6.0,0.5,18.0,25.0,0.72,13.0,32.0,45.0,18.0,4.0,4.0,0.0,19.0,79.0,20.0,1611661317.0,PHO,Phoenix Mercury,L,0.0,16.0,58.0,0.276,3.0,21.0,0.143,24.0,30.0,0.8,9.0,18.0,27.0,9.0,5.0,2.0,0.0,22.0,59.0,-20.0
21997.0,1611661316.0,HOU,Houston Comets,1029700083,1997-08-09,HOU vs. LAS,W,0.0,28.0,65.0,0.431,6.0,20.0,0.3,10.0,19.0,0.526,16.0,13.0,29.0,15.0,16.0,2.0,0.0,19.0,72.0,1.0,1611661320.0,LAS,Los Angeles Sparks,L,0.0,27.0,57.0,0.474,4.0,8.0,0.5,13.0,18.0,0.722,10.0,22.0,32.0,12.0,9.0,5.0,0.0,22.0,71.0,-1.0
21997.0,1611661318.0,SAC,Sacramento Monarchs,1029700085,1997-08-10,SAC vs. NYL,W,0.0,26.0,54.0,0.481,3.0,8.0,0.375,21.0,29.0,0.724,11.0,16.0,27.0,17.0,12.0,1.0,0.0,16.0,76.0,7.0,1611661313.0,NYL,New York Liberty,L,0.0,26.0,62.0,0.419,6.0,15.0,0.4,11.0,13.0,0.846,11.0,14.0,25.0,17.0,9.0,4.0,0.0,23.0,69.0,-7.0
21997.0,1611661314.0,CHA,Charlotte Sting,1029700086,1997-08-11,CHA vs. HOU,L,0.0,26.0,50.0,0.52,3.0,9.0,0.333,7.0,8.0,0.875,5.0,16.0,21.0,16.0,4.0,4.0,0.0,12.0,62.0,-10.0,1611661316.0,HOU,Houston Comets,W,0.0,29.0,56.0,0.518,8.0,20.0,0.4,6.0,9.0,0.667,7.0,16.0,23.0,16.0,13.0,2.0,0.0,13.0,72.0,10.0
21997.0,1611661319.0,UTA,Utah Starzz,1029700087,1997-08-11,UTA vs. CLE,L,0.0,24.0,63.0,0.381,3.0,11.0,0.273,8.0,12.0,0.667,9.0,22.0,31.0,17.0,10.0,6.0,0.0,23.0,59.0,-15.0,1611661315.0,CLE,Cleveland Rockers,W,0.0,27.0,58.0,0.466,3.0,5.0,0.6,17.0,23.0,0.739,10.0,30.0,40.0,15.0,8.0,4.0,0.0,15.0,74.0,15.0
21997.0,1611661316.0,HOU,Houston Comets,1029700088,1997-08-12,HOU vs. UTA,W,0.0,28.0,67.0,0.418,5.0,16.0,0.313,15.0,17.0,0.882,14.0,19.0,33.0,15.0,14.0,2.0,0.0,14.0,76.0,20.0,1611661319.0,UTA,Utah Starzz,L,0.0,21.0,55.0,0.382,5.0,14.0,0.357,9.0,17.0,0.529,13.0,24.0,37.0,10.0,5.0,3.0,0.0,16.0,56.0,-20.0
21997.0,1611661317.0,PHO,Phoenix Mercury,1029700089,1997-08-12,PHO vs. NYL,W,0.0,21.0,55.0,0.382,6.0,16.0,0.375,29.0,38.0,0.763,9.0,19.0,28.0,17.0,11.0,3.0,0.0,22.0,77.0,10.0,1611661313.0,NYL,New York Liberty,L,0.0,23.0,56.0,0.411,2.0,11.0,0.182,19.0,30.0,0.633,11.0,24.0,35.0,14.0,6.0,2.0,0.0,27.0,67.0,-10.0
21997.0,1611661318.0,SAC,Sacramento Monarchs,1029700090,1997-08-12,SAC vs. CLE,W,0.0,27.0,55.0,0.491,6.0,12.0,0.5,21.0,28.0,0.75,8.0,20.0,28.0,16.0,12.0,2.0,0.0,22.0,81.0,5.0,1611661315.0,CLE,Cleveland Rockers,L,0.0,27.0,59.0,0.458,3.0,6.0,0.5,19.0,25.0,0.76,12.0,17.0,29.0,17.0,7.0,0.0,0.0,23.0,76.0,-5.0
21997.0,1611661314.0,CHA,Charlotte Sting,1029700092,1997-08-14,CHA vs. SAC,W,0.0,27.0,60.0,0.45,4.0,11.0,0.364,10.0,15.0,0.667,13.0,29.0,42.0,20.0,14.0,2.0,0.0,17.0,68.0,17.0,1611661318.0,SAC,Sacramento Monarchs,L,0.0,21.0,56.0,0.375,2.0,10.0,0.2,7.0,13.0,0.538,6.0,18.0,24.0,11.0,14.0,0.0,0.0,16.0,51.0,-17.0
21997.0,1611661317.0,PHO,Phoenix Mercury,1029700091,1997-08-14,PHO vs. CLE,W,0.0,21.0,61.0,0.344,6.0,20.0,0.3,13.0,20.0,0.65,12.0,19.0,31.0,15.0,11.0,2.0,0.0,22.0,61.0,6.0,1611661315.0,CLE,Cleveland Rockers,L,0.0,17.0,44.0,0.386,2.0,3.0,0.667,19.0,26.0,0.731,7.0,25.0,32.0,13.0,8.0,4.0,0.0,22.0,55.0,-6.0
21997.0,1611661313.0,NYL,New York Liberty,1029700093,1997-08-15,NYL vs. SAC,W,0.0,27.0,52.0,0.519,4.0,12.0,0.333,21.0,28.0,0.75,9.0,20.0,29.0,21.0,9.0,7.0,0.0,15.0,79.0,16.0,1611661318.0,SAC,Sacramento Monarchs,L,0.0,25.0,58.0,0.431,3.0,14.0,0.214,10.0,14.0,0.714,8.0,15.0,23.0,15.0,15.0,1.0,0.0,21.0,63.0,-16.0
21997.0,1611661319.0,UTA,Utah Starzz,1029700095,1997-08-16,UTA vs. LAS,L,0.0,25.0,76.0,0.329,2.0,11.0,0.182,12.0,18.0,0.667,12.0,22.0,34.0,15.0,3.0,5.0,0.0,18.0,64.0,-10.0,1611661320.0,LAS,Los Angeles Sparks,W,0.0,29.0,62.0,0.468,3.0,8.0,0.375,13.0,24.0,0.542,8.0,34.0,42.0,22.0,2.0,7.0,0.0,18.0,74.0,10.0
21997.0,1611661314.0,CHA,Charlotte Sting,1029700094,1997-08-16,CHA vs. HOU,W,0.0,30.0,54.0,0.556,6.0,13.0,0.462,14.0,21.0,0.667,12.0,25.0,37.0,21.0,3.0,4.0,0.0,17.0,80.0,9.0,1611661316.0,HOU,Houston Comets,L,0.0,26.0,64.0,0.406,5.0,23.0,0.217,14.0,19.0,0.737,10.0,11.0,21.0,13.0,10.0,2.0,0.0,19.0,71.0,-9.0
21997.0,1611661315.0,CLE,Cleveland Rockers,1029700098,1997-08-17,CLE vs. CHA,W,0.0,31.0,58.0,0.534,4.0,8.0,0.5,15.0,21.0,0.714,8.0,34.0,42.0,20.0,8.0,1.0,0.0,19.0,81.0,32.0,1611661314.0,CHA,Charlotte Sting,L,0.0,17.0,60.0,0.283,3.0,10.0,0.3,12.0,21.0,0.571,9.0,16.0,25.0,13.0,6.0,4.0,0.0,18.0,49.0,-32.0
21997.0,1611661313.0,NYL,New York Liberty,1029700096,1997-08-17,NYL vs. HOU,L,0.0,21.0,65.0,0.323,4.0,21.0,0.19,9.0,14.0,0.643,16.0,18.0,34.0,14.0,6.0,2.0,0.0,23.0,55.0,-15.0,1611661316.0,HOU,Houston Comets,W,0.0,22.0,51.0,0.431,4.0,11.0,0.364,22.0,29.0,0.759,9.0,21.0,30.0,9.0,11.0,5.0,0.0,14.0,70.0,15.0
21997.0,1611661317.0,PHO,Phoenix Mercury,1029700097,1997-08-17,PHO vs. UTA,W,0.0,27.0,81.0,0.333,3.0,21.0,0.143,14.0,17.0,0.824,13.0,19.0,32.0,19.0,20.0,3.0,0.0,19.0,71.0,8.0,1611661319.0,UTA,Utah Starzz,L,0.0,21.0,54.0,0.389,6.0,12.0,0.5,15.0,22.0,0.682,10.0,33.0,43.0,12.0,11.0,1.0,0.0,21.0,63.0,-8.0
21997.0,1611661320.0,LAS,Los Angeles Sparks,1029700099,1997-08-18,LAS vs. PHO,W,0.0,25.0,57.0,0.439,1.0,8.0,0.125,24.0,34.0,0.706,12.0,30.0,42.0,18.0,5.0,6.0,0.0,18.0,75.0,9.0,1611661317.0,PHO,Phoenix Mercury,L,0.0,24.0,67.0,0.358,2.0,16.0,0.125,16.0,21.0,0.762,10.0,21.0,31.0,17.0,13.0,0.0,0.0,27.0,66.0,-9.0
21997.0,1611661319.0,UTA,Utah Starzz,1029700100,1997-08-19,UTA vs. NYL,W,0.0,26.0,58.0,0.448,4.0,9.0,0.444,25.0,32.0,0.781,9.0,28.0,37.0,16.0,6.0,4.0,0.0,20.0,81.0,6.0,1611661313.0,NYL,New York Liberty,L,0.0,29.0,79.0,0.367,4.0,22.0,0.182,13.0,18.0,0.722,18.0,20.0,38.0,19.0,6.0,7.0,0.0,27.0,75.0,-6.0
21997.0,1611661316.0,HOU,Houston Comets,1029700101,1997-08-19,HOU vs. CHA,W,0.0,25.0,60.0,0.417,9.0,24.0,0.375,18.0,22.0,0.818,15.0,19.0,34.0,13.0,8.0,2.0,0.0,14.0,77.0,8.0,1611661314.0,CHA,Charlotte Sting,L,0.0,27.0,54.0,0.5,6.0,13.0,0.462,9.0,11.0,0.818,6.0,16.0,22.0,20.0,5.0,5.0,0.0,20.0,69.0,-8.0
