,Unnamed: 0,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
1620,0,22200786,1610612754,Indiana,Pacers,IND,pacers,240:00,102.7,101.9,100.2,100.0,2.5,1.9,0.7,1.56,19.8,0.24,0.769,0.51,17.281,17.1,0.545,0.562,1.0,0.198,103.98,104.5,87.08,105.0,0.528
1621,1,22200786,1610612758,Sacramento,Kings,SAC,kings,240:00,100.2,100.0,102.7,101.9,-2.5,-1.9,0.649,1.2,17.3,0.231,0.76,0.49,19.268,19.2,0.506,0.549,1.0,0.199,103.98,104.5,87.08,104.0,0.472
1622,0,22200787,1610612764,Washington,Wizards,WAS,wizards,240:00,121.2,124.7,131.7,130.5,-10.5,-5.8,0.643,2.45,20.5,0.279,0.717,0.506,11.497,11.8,0.571,0.619,1.0,0.199,94.9,94.0,78.33,93.0,0.488
1623,1,22200787,1610612757,Portland,Trail Blazers,POR,blazers,240:00,131.7,130.5,121.2,124.7,10.5,5.8,0.581,3.57,19.2,0.283,0.721,0.494,7.437,7.4,0.585,0.632,1.0,0.198,94.9,94.0,78.33,95.0,0.512
1624,0,22200790,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,111.8,114.3,120.1,121.0,-8.3,-6.7,0.525,1.05,15.0,0.327,0.681,0.5,18.636,19.0,0.552,0.604,1.0,0.199,106.52,105.0,87.5,105.0,0.46
1625,1,22200790,1610612753,Orlando,Magic,ORL,magic,240:00,120.1,121.0,111.8,114.3,8.3,6.7,0.511,1.35,16.2,0.319,0.673,0.5,16.08,16.2,0.6,0.624,1.0,0.195,106.52,105.0,87.5,105.0,0.54
1626,0,22200792,1610612762,Utah,Jazz,UTA,jazz,240:00,107.0,109.1,114.9,115.0,-7.8,-5.9,0.488,1.33,14.9,0.278,0.727,0.505,14.863,15.2,0.522,0.546,1.0,0.198,100.52,99.5,82.92,99.0,0.425
1627,1,22200792,1610612737,Atlanta,Hawks,ATL,hawks,240:00,114.9,115.0,107.0,109.1,7.8,5.9,0.636,3.11,19.7,0.273,0.722,0.495,8.989,9.0,0.516,0.547,1.0,0.198,100.52,99.5,82.92,100.0,0.575
1628,0,2022200219,1612709902,Santa Cruz,Warriors,SCW,warriors,240:00,123.7,115.0,109.4,106.5,14.2,8.4,0.625,1.0,17.6,0.458,0.746,0.622,25.141,23.4,0.593,0.665,1.0,0.209,101.8,107.0,89.17,107.0,0.569
1629,1,2022200219,1612709924,Ontario,Clippers,ONT,clippers,240:00,109.4,106.5,123.7,115.0,-14.2,-8.4,0.634,2.36,18.0,0.254,0.542,0.378,10.561,10.3,0.48,0.532,1.0,0.203,101.8,107.0,89.17,107.0,0.431
1630,0,22200788,1610612738,Boston,Celtics,BOS,celtics,240:00,93.4,95.9,105.8,107.1,-12.4,-11.2,0.621,1.2,14.8,0.12,0.764,0.457,14.905,15.3,0.453,0.53,1.0,0.197,100.4,98.5,82.08,98.0,0.412
1631,1,22200788,1610612756,Phoenix,Suns,PHX,suns,240:00,105.8,107.1,93.4,95.9,12.4,11.2,0.683,3.11,20.3,0.236,0.88,0.543,8.986,9.1,0.495,0.524,1.0,0.196,100.4,98.5,82.08,99.0,0.588
1632,0,22200789,1610612745,Houston,Rockets,HOU,rockets,240:00,109.3,113.3,119.5,119.4,-10.2,-6.1,0.55,1.69,17.0,0.267,0.722,0.515,12.805,13.3,0.544,0.587,1.0,0.199,99.7,98.0,81.67,98.0,0.478
1633,1,22200789,1610612761,Toronto,Raptors,TOR,raptors,240:00,119.5,119.4,109.3,113.3,10.2,6.1,0.512,2.33,15.9,0.278,0.733,0.485,9.195,9.2,0.539,0.574,1.0,0.2,99.7,98.0,81.67,98.0,0.522
1634,0,22200791,1610612759,San Antonio,Spurs,SAS,spurs,240:00,119.5,123.8,134.3,133.0,-14.8,-9.2,0.615,1.78,22.0,0.289,0.622,0.47,17.208,17.8,0.624,0.654,1.0,0.197,103.32,102.0,85.0,101.0,0.458
1635,1,22200791,1610612755,Philadelphia,76ers,PHI,sixers,240:00,134.3,133.0,119.5,123.8,14.8,9.2,0.609,2.55,19.4,0.378,0.711,0.53,10.78,10.7,0.603,0.652,1.0,0.198,103.32,102.0,85.0,103.0,0.542
1636,0,22200785,1610612765,Detroit,Pistons,DET,pistons,240:00,110.2,110.3,102.6,106.7,7.6,3.6,0.614,1.17,18.5,0.326,0.778,0.57,21.471,21.5,0.593,0.614,1.0,0.198,108.16,106.0,88.33,107.0,0.529
1637,1,22200785,1610612766,Charlotte,Hornets,CHA,hornets,240:00,102.6,106.7,110.2,110.3,-7.6,-3.6,0.55,1.57,15.8,0.222,0.674,0.43,12.821,13.3,0.494,0.543,1.0,0.198,108.16,106.0,88.33,105.0,0.471
1638,0,22200778,1610612754,Indiana,Pacers,IND,pacers,240:00,105.1,105.7,106.0,106.7,-0.9,-1.0,0.667,1.88,21.2,0.167,0.714,0.462,15.146,15.2,0.57,0.58,1.0,0.199,105.64,105.0,87.5,105.0,0.489
1639,1,22200778,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,106.0,106.7,105.1,105.7,0.9,1.0,0.69,2.23,19.6,0.286,0.833,0.538,12.306,12.4,0.489,0.53,1.0,0.201,105.64,105.0,87.5,105.0,0.511
1640,0,22200784,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,102.0,103.9,103.1,102.9,-1.1,1.0,0.41,1.6,12.5,0.222,0.81,0.527,9.626,9.8,0.483,0.52,1.0,0.2,102.84,102.0,85.0,102.0,0.51
1641,1,22200784,1610612746,LA,Clippers,LAC,clippers,240:00,103.1,102.9,102.0,103.9,1.1,-1.0,0.385,2.14,11.9,0.19,0.778,0.473,6.876,6.9,0.479,0.506,1.0,0.2,102.84,102.0,85.0,102.0,0.49
1642,0,22200783,1610612743,Denver,Nuggets,DEN,nuggets,240:00,127.3,132.7,116.6,115.8,10.7,16.8,0.686,2.69,23.8,0.256,0.761,0.517,12.353,12.9,0.656,0.675,1.0,0.191,102.8,101.0,84.17,101.0,0.591
1643,1,22200783,1610612744,Golden State,Warriors,GSW,warriors,240:00,116.6,115.8,127.3,132.7,-10.7,-16.8,0.581,1.47,18.5,0.239,0.744,0.483,16.939,16.8,0.618,0.627,1.0,0.198,102.8,101.0,84.17,101.0,0.409
1644,0,22200782,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,111.3,114.4,107.9,109.3,3.4,5.2,0.432,2.0,13.1,0.196,0.711,0.438,8.019,8.2,0.518,0.568,1.0,0.199,99.0,97.0,80.83,97.0,0.47
1645,1,22200782,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,107.9,109.3,111.3,114.4,-3.4,-5.2,0.643,1.59,19.7,0.289,0.804,0.563,17.305,17.5,0.53,0.568,1.0,0.196,99.0,97.0,80.83,97.0,0.53
1646,0,22200781,1610612741,Chicago,Bulls,CHI,bulls,240:00,118.2,117.5,99.4,102.1,18.8,15.4,0.585,1.71,18.7,0.238,0.636,0.464,14.517,14.4,0.589,0.63,1.0,0.197,97.52,96.5,80.42,97.0,0.59
1647,1,22200781,1610612766,Charlotte,Hornets,CHA,hornets,240:00,99.4,102.1,118.2,117.5,-18.8,-15.4,0.487,1.27,14.2,0.364,0.762,0.536,15.213,15.6,0.457,0.494,1.0,0.197,97.52,96.5,80.42,96.0,0.41
1648,0,22200780,1610612752,New York,Knicks,NYK,knicks,240:00,108.3,111.6,108.3,110.6,0.0,0.9,0.625,1.39,18.7,0.364,0.745,0.568,18.382,18.9,0.554,0.583,1.0,0.196,96.98,94.5,78.75,95.0,0.518
1649,1,22200780,1610612748,Miami,Heat,MIA,heat,240:00,108.3,110.6,108.3,111.6,0.0,-0.9,0.615,2.18,18.6,0.255,0.636,0.432,11.454,11.7,0.523,0.553,1.0,0.198,96.98,94.5,78.75,94.0,0.482
1650,0,2022200212,1612709890,Austin,Spurs,AUS,spurs,240:00,117.7,114.0,120.1,117.3,-2.4,-3.3,0.732,1.88,22.1,0.311,0.659,0.483,16.522,16.0,0.565,0.634,1.0,0.206,96.28,99.0,82.5,100.0,0.515
1651,1,2022200212,1612709889,Oklahoma City,Blue,OKL,blue,240:00,120.1,117.3,117.7,114.0,2.4,3.3,0.523,1.15,17.3,0.341,0.689,0.517,20.894,20.4,0.595,0.641,1.0,0.206,96.28,99.0,82.5,98.0,0.485
1652,0,2022200213,1612709920,Raptors,905,RAP,905,240:00,137.8,132.0,102.5,95.2,35.2,36.8,0.75,2.17,26.0,0.333,0.636,0.529,18.233,17.5,0.672,0.733,1.0,0.204,98.12,104.0,86.67,103.0,0.737
1653,1,2022200213,1612709893,Cleveland,Charge,CLC,charge,240:00,102.5,95.2,137.8,132.0,-35.2,-36.8,0.652,0.75,11.5,0.364,0.667,0.471,20.509,19.0,0.352,0.523,1.0,0.211,98.12,104.0,86.67,105.0,0.263
1654,0,22200779,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,118.9,124.3,109.0,109.7,9.9,14.6,0.673,2.06,22.0,0.283,0.702,0.495,14.859,15.5,0.615,0.636,1.0,0.194,105.68,103.0,85.83,103.0,0.579
1655,1,22200779,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,109.0,109.7,118.9,124.3,-9.9,-14.6,0.537,1.22,16.1,0.298,0.717,0.505,17.361,17.5,0.529,0.584,1.0,0.201,105.68,103.0,85.83,103.0,0.421
1656,0,22200772,1610612738,Boston,Celtics,BOS,celtics,240:00,142.7,141.8,98.0,98.0,44.7,43.9,0.528,2.33,20.5,0.3,0.889,0.638,12.32,12.2,0.717,0.721,1.0,0.196,97.66,98.0,81.67,98.0,0.666
1657,1,22200772,1610612751,Brooklyn,Nets,BKN,nets,240:00,98.0,98.0,142.7,141.8,-44.7,-43.9,0.528,2.71,15.6,0.111,0.7,0.362,7.149,7.1,0.46,0.5,1.0,0.194,97.66,98.0,81.67,98.0,0.334
1658,0,2022200210,1612709931,Mexico City,Capitanes,MXC,capitanes,240:00,111.6,111.9,108.8,109.0,2.7,2.9,0.533,1.33,17.2,0.353,0.8,0.574,17.773,17.8,0.565,0.581,1.0,0.2,100.72,100.5,83.75,101.0,0.52
1659,1,2022200210,1612709905,South Bay,Lakers,SBL,lakers,240:00,108.8,109.0,111.6,111.9,-2.7,-2.9,0.477,2.1,16.5,0.2,0.647,0.426,9.984,10.0,0.517,0.567,1.0,0.205,100.72,100.5,83.75,100.0,0.48
1660,0,22200776,1610612762,Utah,Jazz,UTA,jazz,240:00,132.1,131.0,122.6,126.7,9.5,4.3,0.659,1.81,20.5,0.333,0.569,0.477,16.129,16.0,0.633,0.681,1.0,0.201,101.82,100.5,83.75,100.0,0.554
1661,1,22200776,1610612761,Toronto,Raptors,TOR,raptors,240:00,122.6,126.7,132.1,131.0,-9.5,-4.3,0.54,3.38,17.3,0.431,0.667,0.523,7.66,7.9,0.5,0.527,1.0,0.196,101.82,100.5,83.75,101.0,0.446
1662,0,22200771,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,111.6,110.9,118.6,119.6,-6.9,-8.7,0.683,2.15,20.0,0.28,0.739,0.5,12.959,12.9,0.523,0.564,1.0,0.199,101.6,101.5,84.58,101.0,0.489
1663,1,22200771,1610612757,Portland,Trail Blazers,POR,blazers,240:00,118.6,119.6,111.6,110.9,6.9,8.7,0.585,1.85,17.7,0.261,0.72,0.5,12.636,12.7,0.552,0.617,1.0,0.198,101.6,101.5,84.58,102.0,0.511
1664,0,2022200206,1612709928,Capital City,Go-Go,CCG,go-go,240:00,134.4,129.7,125.8,127.3,8.6,2.4,0.667,2.46,22.6,0.349,0.556,0.464,13.342,12.9,0.635,0.679,1.0,0.203,98.8,100.0,83.33,101.0,0.57
1665,1,2022200206,1612709915,Maine,Celtics,MNE,celtics,240:00,125.8,127.3,134.4,129.7,-8.6,-2.4,0.543,1.92,17.6,0.444,0.651,0.536,12.979,13.1,0.541,0.605,1.0,0.208,98.8,100.0,83.33,99.0,0.43
1666,0,2022200208,1612709927,Wisconsin,Herd,WIS,herd,240:00,106.3,106.7,111.4,110.6,-5.1,-3.8,0.5,1.27,14.7,0.222,0.75,0.491,14.368,14.4,0.522,0.582,1.0,0.207,103.82,104.0,86.67,104.0,0.441
1667,1,2022200208,1612709919,Westchester,Knicks,WES,knicks,240:00,111.4,110.6,106.3,106.7,5.1,3.8,0.625,1.79,18.2,0.25,0.778,0.509,13.561,13.5,0.522,0.585,1.0,0.207,103.82,104.0,86.67,104.0,0.559
1668,0,22200773,1610612745,Houston,Rockets,HOU,rockets,240:00,110.2,112.0,107.4,105.0,2.8,7.0,0.488,1.11,13.7,0.458,0.621,0.544,17.71,18.0,0.473,0.52,1.0,0.197,100.16,100.5,83.75,100.0,0.551
1669,1,22200773,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,107.4,105.0,110.2,112.0,-2.8,-7.0,0.579,2.2,15.2,0.379,0.542,0.456,10.134,9.9,0.427,0.47,1.0,0.201,100.16,100.5,83.75,101.0,0.449
1670,0,2022200211,1612709924,Ontario,Clippers,ONT,clippers,240:00,117.6,119.8,129.8,129.0,-12.3,-9.2,0.511,1.44,15.7,0.526,0.633,0.575,15.546,15.8,0.485,0.561,1.0,0.203,101.14,100.5,83.75,101.0,0.474
1671,1,2022200211,1612709908,Rio Grande Valley,Vipers,RGV,vipers,240:00,129.8,129.0,117.6,119.8,12.3,9.2,0.477,1.5,15.7,0.367,0.474,0.425,14.09,14.0,0.589,0.656,1.0,0.206,101.14,100.5,83.75,100.0,0.526
1672,0,2022200209,1612709913,Birmingham,Squadron,BHM,squadron,240:00,97.4,91.9,115.1,112.7,-17.7,-20.8,0.632,0.77,17.3,0.302,0.774,0.563,29.603,27.9,0.532,0.609,1.0,0.211,106.22,110.5,92.08,111.0,0.442
1673,1,2022200209,1612709909,Delaware,Blue Coats,DEL,blue-coats,240:00,115.1,112.7,97.4,91.9,17.7,20.8,0.521,1.67,17.4,0.226,0.698,0.438,13.925,13.6,0.556,0.598,1.0,0.202,106.22,110.5,92.08,110.0,0.558
1674,0,22200770,1610612755,Philadelphia,76ers,PHI,sixers,240:00,103.5,104.0,91.5,93.1,12.0,10.9,0.794,1.42,19.9,0.2,0.719,0.49,18.73,18.8,0.526,0.587,1.0,0.199,102.1,101.0,84.17,101.0,0.597
1675,1,22200770,1610612753,Orlando,Magic,ORL,magic,240:00,91.5,93.1,103.5,104.0,-12.0,-10.9,0.364,0.8,9.5,0.281,0.8,0.51,14.597,14.9,0.414,0.471,1.0,0.197,102.1,101.0,84.17,101.0,0.403
1676,0,2022200207,1612709922,Greensboro,Swarm,GBO,swarm,240:00,107.9,108.7,107.0,104.9,0.9,3.9,0.571,1.14,18.1,0.25,0.745,0.505,20.223,20.4,0.602,0.638,1.0,0.204,102.4,103.0,85.83,103.0,0.494
1677,1,2022200207,1612709917,Grand Rapids,Gold,GRG,gold,240:00,107.0,104.9,107.9,108.7,-0.9,-3.9,0.628,1.5,19.7,0.255,0.75,0.495,17.829,17.5,0.551,0.587,1.0,0.2,102.4,103.0,85.83,103.0,0.506
1678,0,22200775,1610612759,San Antonio,Spurs,SAS,spurs,240:00,107.8,107.9,116.3,116.7,-8.4,-8.7,0.625,1.67,21.6,0.22,0.818,0.529,17.808,17.8,0.591,0.598,1.0,0.2,101.72,101.5,84.58,101.0,0.468
1679,1,22200775,1610612758,Sacramento,Kings,SAC,kings,240:00,116.3,116.7,107.8,107.9,8.4,8.7,0.521,2.5,18.7,0.182,0.78,0.471,9.769,9.8,0.578,0.605,1.0,0.197,101.72,101.5,84.58,102.0,0.532
1680,0,22200777,1610612756,Phoenix,Suns,PHX,suns,240:00,96.5,98.0,129.6,129.4,-33.1,-31.4,0.629,1.38,16.0,0.259,0.85,0.511,15.438,15.7,0.43,0.502,1.0,0.197,102.74,102.0,85.0,102.0,0.382
1681,1,22200777,1610612737,Atlanta,Hawks,ATL,hawks,240:00,129.6,129.4,96.5,98.0,33.1,31.4,0.615,2.67,22.9,0.15,0.741,0.489,11.783,11.8,0.676,0.689,1.0,0.197,102.74,102.0,85.0,102.0,0.618
1682,0,22200774,1610612750,Minnesota,Timberwolves,MIN,timberwolves,265:00,101.2,103.5,100.0,100.0,1.2,3.5,0.565,2.36,16.9,0.231,0.804,0.496,9.357,9.6,0.5,0.51,1.0,0.199,104.84,103.7,86.42,115.0,0.5
1683,1,22200774,1610612744,Golden State,Warriors,GSW,warriors,265:00,100.0,100.0,101.2,103.5,-1.2,-3.5,0.553,1.24,14.6,0.196,0.769,0.504,14.918,14.9,0.478,0.538,1.0,0.2,104.84,103.7,86.42,114.0,0.5
1684,0,22200764,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,100.7,104.3,105.3,108.7,-4.5,-4.4,0.8,2.46,24.0,0.196,0.739,0.467,13.502,14.0,0.548,0.549,1.0,0.199,95.64,92.5,77.08,93.0,0.523
1685,1,22200764,1610612748,Miami,Heat,MIA,heat,240:00,105.3,108.7,100.7,104.3,4.5,4.4,0.618,1.4,16.8,0.261,0.804,0.533,15.789,16.3,0.526,0.562,1.0,0.194,95.64,92.5,77.08,92.0,0.477
1686,0,22200765,1610612752,New York,Knicks,NYK,knicks,265:00,113.8,115.0,117.7,119.4,-3.9,-4.5,0.614,3.0,18.2,0.273,0.729,0.485,8.327,8.4,0.485,0.549,1.0,0.2,98.59,97.36,81.13,107.0,0.484
1687,1,22200765,1610612747,Los Angeles,Lakers,LAL,lakers,265:00,117.7,119.4,113.8,115.0,3.9,4.5,0.604,2.07,19.4,0.271,0.727,0.515,12.769,13.0,0.575,0.605,1.0,0.197,98.59,97.36,81.13,108.0,0.516
1688,0,22200767,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,109.9,108.8,99.6,100.9,10.2,7.9,0.419,1.5,12.3,0.27,0.722,0.511,10.631,10.5,0.481,0.53,1.0,0.2,114.16,114.0,95.0,114.0,0.544
1689,1,22200767,1610612766,Charlotte,Hornets,CHA,hornets,240:00,99.6,100.9,109.9,108.8,-10.2,-7.9,0.643,2.45,16.8,0.278,0.73,0.489,9.529,9.6,0.428,0.47,1.0,0.198,114.16,114.0,95.0,114.0,0.456
1690,0,2022200205,1612709903,Salt Lake City,Stars,SLC,stars,240:00,140.5,139.2,110.2,108.2,30.3,30.9,0.596,2.58,21.5,0.404,0.867,0.63,12.49,12.4,0.643,0.668,1.0,0.202,95.68,97.0,80.83,97.0,0.574
1691,1,2022200205,1612709926,Memphis,Hustle,MHU,hustle,240:00,110.2,108.2,140.5,139.2,-30.3,-30.9,0.718,2.8,22.0,0.133,0.596,0.37,10.495,10.3,0.518,0.588,1.0,0.203,95.68,97.0,80.83,97.0,0.426
1692,0,22200768,1610612743,Denver,Nuggets,DEN,nuggets,240:00,115.6,119.6,109.7,111.9,5.9,7.7,0.767,1.83,22.2,0.333,0.778,0.548,17.052,17.6,0.586,0.625,1.0,0.199,104.28,101.5,84.58,102.0,0.533
1693,1,22200768,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,109.7,111.9,115.6,119.6,-5.9,-7.7,0.667,1.87,20.1,0.222,0.667,0.452,14.563,14.9,0.541,0.589,1.0,0.2,104.28,101.5,84.58,101.0,0.467
1694,0,22200766,1610612741,Chicago,Bulls,CHI,bulls,240:00,102.8,102.0,106.5,106.9,-3.7,-5.0,0.684,1.3,19.7,0.171,0.8,0.545,19.952,19.8,0.571,0.597,1.0,0.2,100.84,101.0,84.17,101.0,0.494
1695,1,22200766,1610612746,LA,Clippers,LAC,clippers,240:00,106.5,106.9,102.8,102.0,3.7,5.0,0.649,3.0,17.6,0.2,0.829,0.455,7.886,7.9,0.462,0.517,1.0,0.197,100.84,101.0,84.17,101.0,0.506
1696,0,2022200204,1612709904,Sioux Falls,Skyforce,SXF,skyforce,240:00,105.8,101.9,89.5,90.3,16.3,11.7,0.643,1.69,20.9,0.093,0.684,0.43,16.116,15.5,0.562,0.608,1.0,0.203,101.62,103.0,85.83,103.0,0.617
1697,1,2022200204,1612709918,Texas,Legends,TEX,legends,240:00,89.5,90.3,105.8,101.9,-16.3,-11.7,0.6,0.91,15.2,0.316,0.907,0.57,22.124,22.3,0.444,0.495,1.0,0.202,101.62,103.0,85.83,103.0,0.383
1698,0,22200762,1610612756,Phoenix,Suns,PHX,suns,240:00,119.7,121.3,111.2,112.8,8.5,8.5,0.651,2.33,20.6,0.356,0.627,0.5,12.6,12.8,0.557,0.592,1.0,0.2,95.3,94.0,78.33,94.0,0.563
1699,1,22200762,1610612761,Toronto,Raptors,TOR,raptors,240:00,111.2,112.8,119.7,121.3,-8.5,-8.5,0.475,1.36,14.6,0.373,0.644,0.5,14.681,14.9,0.5,0.544,1.0,0.198,95.3,94.0,78.33,94.0,0.437
1700,0,2022200012,1612709925,Osceola,Magic,OSC,magic,240:00,121.6,115.3,117.3,118.8,4.3,-3.4,0.65,1.37,19.3,0.375,0.738,0.544,20.448,19.4,0.579,0.628,1.0,0.204,95.04,97.0,80.83,98.0,0.509
1701,1,2022200012,1612709919,Westchester,Knicks,WES,knicks,240:00,117.3,118.8,121.6,115.3,-4.3,3.4,0.558,1.41,18.7,0.262,0.625,0.456,17.497,17.7,0.586,0.654,1.0,0.207,95.04,97.0,80.83,96.0,0.491
1702,0,22200761,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,116.2,118.1,109.5,111.7,6.7,6.4,0.436,1.55,14.0,0.273,0.717,0.5,11.516,11.7,0.557,0.593,1.0,0.197,95.7,94.0,78.33,94.0,0.55
1703,1,22200761,1610612765,Detroit,Pistons,DET,pistons,240:00,109.5,111.7,116.2,118.1,-6.7,-6.4,0.5,1.29,14.6,0.283,0.727,0.5,14.602,14.9,0.544,0.578,1.0,0.2,95.7,94.0,78.33,94.0,0.45
1704,0,22200763,1610612757,Portland,Trail Blazers,POR,blazers,240:00,134.5,138.7,128.6,134.4,5.9,4.3,0.558,3.0,19.5,0.184,0.566,0.407,8.344,8.6,0.665,0.71,1.0,0.2,96.54,93.0,77.5,93.0,0.527
1705,1,22200763,1610612737,Atlanta,Hawks,ATL,hawks,240:00,128.6,134.4,134.5,138.7,-5.9,-4.3,0.591,3.71,18.5,0.434,0.816,0.593,7.202,7.5,0.537,0.583,1.0,0.198,96.54,93.0,77.5,93.0,0.473
1706,0,22200756,1610612755,Philadelphia,76ers,PHI,sixers,240:00,102.7,103.8,111.0,112.3,-8.3,-8.5,0.7,1.47,19.7,0.217,0.695,0.486,17.904,18.1,0.535,0.573,1.0,0.2,106.66,105.5,87.92,105.0,0.461
1707,1,22200756,1610612753,Orlando,Magic,ORL,magic,240:00,111.0,112.3,102.7,103.8,8.3,8.5,0.548,2.3,15.8,0.305,0.783,0.514,9.328,9.4,0.48,0.53,1.0,0.198,106.66,105.5,87.92,106.0,0.539
1708,0,22200760,1610612759,San Antonio,Spurs,SAS,spurs,240:00,102.8,107.1,123.9,128.3,-21.1,-21.2,0.619,2.6,18.2,0.3,0.8,0.5,9.697,10.1,0.469,0.495,1.0,0.198,102.8,99.0,82.5,99.0,0.376
1709,1,22200760,1610612764,Washington,Wizards,WAS,wizards,240:00,123.9,128.3,102.8,107.1,21.1,21.2,0.667,2.29,22.9,0.2,0.7,0.5,13.661,14.1,0.651,0.679,1.0,0.194,102.8,99.0,82.5,99.0,0.624
1710,0,22200758,1610612750,Minnesota,Timberwolves,MIN,timberwolves,265:00,98.2,101.8,106.6,107.3,-8.4,-5.4,0.605,1.44,17.7,0.204,0.768,0.491,15.929,16.5,0.533,0.539,1.0,0.197,101.29,99.17,82.64,109.0,0.47
1711,1,22200758,1610612758,Sacramento,Kings,SAC,kings,265:00,106.6,107.3,98.2,101.8,8.4,5.4,0.426,1.67,14.2,0.232,0.796,0.509,10.842,10.9,0.52,0.543,1.0,0.197,101.29,99.17,82.64,110.0,0.53
1712,0,22200757,1610612751,Brooklyn,Nets,BKN,nets,240:00,118.2,122.2,100.7,104.0,17.5,18.2,0.533,2.18,17.3,0.275,0.65,0.477,10.746,11.1,0.558,0.585,1.0,0.192,102.82,99.5,82.92,99.0,0.59
1713,1,22200757,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,100.7,104.0,118.2,122.2,-17.5,-18.2,0.686,1.71,16.8,0.35,0.725,0.523,13.555,14.0,0.455,0.494,1.0,0.198,102.82,99.5,82.92,100.0,0.41
1714,0,22200759,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,108.3,110.1,118.7,115.3,-10.4,-5.2,0.5,1.35,16.2,0.204,0.822,0.5,15.343,15.6,0.554,0.589,1.0,0.199,109.3,110.0,91.67,109.0,0.445
1715,1,22200759,1610612744,Golden State,Warriors,GSW,warriors,240:00,118.7,115.3,108.3,110.1,10.4,5.2,0.804,2.47,24.5,0.178,0.796,0.5,13.915,13.5,0.622,0.648,1.0,0.202,109.3,110.0,91.67,111.0,0.555
1716,0,2022200202,1612709903,Salt Lake City,Stars,SLC,stars,240:00,122.2,122.9,120.7,114.4,1.4,8.5,0.667,1.75,20.1,0.42,0.78,0.6,16.563,16.7,0.567,0.617,1.0,0.208,94.28,96.5,80.42,96.0,0.507
1717,1,2022200202,1612709926,Memphis,Hustle,MHU,hustle,240:00,120.7,114.4,122.2,122.9,-1.4,-8.5,0.767,4.13,24.3,0.22,0.58,0.4,8.699,8.2,0.544,0.584,1.0,0.204,94.28,96.5,80.42,97.0,0.493
1718,0,2022200201,1612709921,Long Island,Nets,LIN,nets,240:00,133.3,129.7,119.1,114.9,14.2,14.9,0.638,2.0,22.5,0.216,0.756,0.512,15.263,14.9,0.681,0.742,1.0,0.205,97.84,101.0,84.17,101.0,0.587
1719,1,2022200201,1612709927,Wisconsin,Herd,WIS,herd,240:00,119.1,114.9,133.3,129.7,-14.2,-14.9,0.477,1.17,16.5,0.244,0.784,0.488,18.48,17.8,0.625,0.656,1.0,0.205,97.84,101.0,84.17,101.0,0.413
1720,0,2022200203,1612709924,Ontario,Clippers,ONT,clippers,256:05,96.9,95.5,105.5,100.9,-8.6,-5.4,0.545,1.09,16.6,0.25,0.759,0.518,19.928,19.6,0.5,0.544,1.0,0.203,101.46,104.5,87.08,112.0,0.512
1721,1,2022200203,1612709908,Rio Grande Valley,Vipers,RGV,vipers,256:05,105.5,100.9,96.9,95.5,8.6,5.4,0.686,1.26,17.0,0.241,0.75,0.482,17.904,17.1,0.489,0.571,1.0,0.212,101.46,104.5,87.08,111.0,0.488
1722,0,2022200198,1612709911,Iowa,Wolves,IWA,wolves,240:00,119.6,121.0,117.9,116.2,1.7,4.8,0.72,2.4,23.4,0.34,0.607,0.481,14.13,14.3,0.577,0.616,1.0,0.203,104.82,105.0,87.5,105.0,0.544
1723,1,2022200198,1612709889,Oklahoma City,Blue,OKL,blue,240:00,117.9,116.2,119.6,121.0,-1.7,-4.8,0.791,1.79,22.2,0.393,0.66,0.519,18.361,18.1,0.565,0.607,1.0,0.206,104.82,105.0,87.5,105.0,0.456
1724,0,22200754,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,127.9,127.1,98.1,104.2,29.8,22.9,0.795,2.69,26.0,0.167,0.593,0.422,13.633,13.5,0.692,0.706,1.0,0.193,98.12,95.5,79.58,96.0,0.647
